"variable","bf_statistic","bf_p_value","bf_p_adj","bf_reject","eta_B_waba","eta_B_int","delta_eta_B","class_waba","class_iwaba","reclassified","pi_R","E_R_het_int","V_R_het"
"Probe_7365",7.85389477316453,2.36788366692053e-12,5.28268268635341e-11,TRUE,0.703628840722266,0.753544209424169,0.0499153687019027,"Equivocal","Equivocal",FALSE,0.253697984872412,0.306921359790013,0.0473223371903628
"Probe_7366",4.22861794881699,3.63655546586905e-06,1.13008300344853e-05,TRUE,0.538589612746027,0.652631226827454,0.114041614081428,"Within","Equivocal",TRUE,0.449272436583352,0.340561638118727,0.0819223970815725
"Probe_7367",3.0083268975177,0.000496619955152822,0.00086258719070283,TRUE,0.516654792023372,0.64100369987281,0.124348907849437,"Within","Equivocal",TRUE,0.47792220134704,0.274227538504695,0.0548488246536882
"Probe_7368",2.4880422345977,0.0037679664905379,0.00534388537325713,TRUE,0.56314516223709,0.666144097664944,0.102998935427854,"Within","Equivocal",TRUE,0.417843830826026,0.315181533833808,0.0674930455463346
"Probe_7369",4.91310148207428,2.2784742448323e-07,1.0124241160371e-06,TRUE,0.717811286345689,0.763337369466387,0.0455260831206978,"Equivocal","Equivocal",FALSE,0.238732087842524,0.32495419834201,0.0509284468962627
"Probe_7370",2.60845910287987,0.00237460611723361,0.00351940377017194,TRUE,0.339335992636259,0.562753158736354,0.223417166100095,"Within","Within",FALSE,0.719216974323384,0.220422563175856,0.0427743402515593
"Probe_7371",2.18929299208853,0.0115340644305679,0.014831226140587,TRUE,0.337349409150606,0.562040692648355,0.224691283497749,"Within","Within",FALSE,0.721887178513784,0.2199649135873,0.0426616197476425
"Probe_7372",4.49475156913205,1.23633872639584e-06,4.4427984255249e-06,TRUE,0.647449162389867,0.716518038819847,0.0690688764299796,"Equivocal","Equivocal",FALSE,0.315935398598172,0.309587966549003,0.0553863762831328
"Probe_7373",2.51709708846881,0.00337240078471945,0.00483323285197614,TRUE,0.198404421918268,0.521883605879543,0.323479183961275,"Within","Within",FALSE,0.890525809081654,0.398966228702995,0.152136010183432
"Probe_7374",4.96686928293682,1.83449908042199e-07,8.38575945612363e-07,TRUE,0.665169620655797,0.727895162009072,0.0627255413532758,"Equivocal","Equivocal",FALSE,0.295797658473747,0.285867213686118,0.0453328545792127
"Probe_7375",7.3445786948162,1.61843871637757e-11,2.72505042989234e-10,TRUE,0.642666348456962,0.713494576606799,0.0708282281498375,"Equivocal","Equivocal",FALSE,0.321449662536025,0.481755126568696,0.135542971784677
"Probe_7376",1.36280639008267,0.181103774921552,0.190421544581063,FALSE,0.36146236056761,0.570942283456893,0.209479922889283,"Within","Within",FALSE,0.689239686804218,0.172672848941887,0.0257894028691659
"Probe_7377",2.28077394224307,0.00822625355014339,0.0108908193172301,TRUE,0.400207783480935,0.586388512441589,0.186180728960653,"Within","Within",FALSE,0.63607743098855,0.24890560246339,0.0517682748974841
"Probe_7378",5.03238010888974,1.40907716383865e-07,6.66490179114846e-07,TRUE,0.550025462883569,0.658859255235187,0.108833792351618,"Within","Equivocal",TRUE,0.434546820575088,0.259089461786588,0.0465829840004769
"Probe_7379",1.78947454077843,0.0474063960595377,0.0543338522942814,FALSE,0.391379639520713,0.582746582423794,0.191366942903081,"Within","Within",FALSE,0.648232142652132,0.470018087509509,0.18613253783524
"Probe_7380",1.89825327402021,0.0326594164482553,0.0385712966993842,TRUE,0.312212295253821,0.553353492989034,0.241141197735213,"Within","Within",FALSE,0.755279459985541,0.267023897254186,0.0640265066479689
"Probe_7381",0.852995928601408,0.603628618951013,0.606725893636827,FALSE,0.438909628439713,0.603194574300305,0.164284945860592,"Within","Within",FALSE,0.582810984690844,0.199235717726759,0.0318861267448686
"Probe_7382",1.48916548106016,0.124694648465674,0.1338257592239,FALSE,0.394983659290714,0.584224698839021,0.189241039548307,"Within","Within",FALSE,0.643271610641751,0.363193359479159,0.110767679997951
"Probe_7383",4.10576528225132,5.98551896713317e-06,1.74905204964636e-05,TRUE,0.355916956656808,0.568846342480715,0.212929385823907,"Within","Within",FALSE,0.696789005455414,0.246261933090193,0.0526951399196172
"Probe_7384",1.56784718620594,0.0977556222397646,0.106580367884161,FALSE,0.329766014197945,0.559355757896504,0.229589743698558,"Within","Within",FALSE,0.732041710499681,0.189401132364443,0.0318103064816635
"Probe_7385",3.01381057754246,0.000485946693581152,0.00084633652163006,TRUE,0.409581748003159,0.590333980056652,0.180752232053493,"Within","Within",FALSE,0.623162716449565,0.376550647503246,0.117408050172544
"Probe_7386",1.41814085339215,0.154237260800576,0.163543014076153,FALSE,0.309425151719759,0.552427972822394,0.243002821102635,"Within","Within",FALSE,0.758930169717333,0.543038902540846,0.265310450567255
"Probe_7387",4.34711642194944,2.24901364231922e-06,7.46865952792508e-06,TRUE,0.448362927972213,0.607505363257109,0.159142435284896,"Within","Within",FALSE,0.569855402277468,0.374125399945482,0.111266971888416
"Probe_7388",1.52413482361159,0.112018788514821,0.120983441895341,FALSE,0.556529430983152,0.662451989708702,0.10592255872555,"Within","Equivocal",TRUE,0.426240381619051,0.229627457128793,0.0362135256665159
"Probe_7389",1.08812068154417,0.371710553326581,0.378592772689422,FALSE,0.283020203686217,0.544037860248456,0.261017656562239,"Within","Within",FALSE,0.792879566797742,0.522708702409678,0.250069606223601
"Probe_7390",2.15109058737074,0.0132641621402512,0.0168668648241652,TRUE,0.433078512528749,0.600575582871269,0.16749707034252,"Within","Within",FALSE,0.590818655276932,0.22382006019971,0.0404941189772322
"Probe_7391",1.75295731787506,0.0535958368623597,0.0609752764020174,FALSE,0.460060428576597,0.612950220559664,0.152889791983067,"Within","Equivocal",TRUE,0.553880559878683,0.346861387530592,0.0943689098461288
"Probe_7392",2.54279452764225,0.0030564761738936,0.00442148566113588,TRUE,0.615295641519221,0.69657660837943,0.0812809668602084,"Equivocal","Equivocal",FALSE,0.353641729516811,0.196494502516321,0.0238715694198071
"Probe_7393",2.99961601800227,0.000514052229429574,0.00089017043567564,TRUE,0.315803844048409,0.554557281882133,0.238753437833724,"Within","Within",FALSE,0.750558441216048,0.346883393446086,0.107780410854848
"Probe_7394",1.13335895904025,0.333534709430201,0.341094291562827,FALSE,0.293391614915709,0.547251419536647,0.253859804620938,"Within","Within",FALSE,0.77969174986528,0.272418533352558,0.067481257134094
"Probe_7395",2.21870895971403,0.0103514001581912,0.0134330700227037,TRUE,0.399583388455269,0.586128569484547,0.186545181029278,"Within","Within",FALSE,0.636937472255314,0.226672110742229,0.0429584587846734
"Probe_7396",4.52850522709584,1.07835769980191e-06,3.92692353931492e-06,TRUE,0.601288487593543,0.688170994865265,0.0868825072717216,"Within","Equivocal",TRUE,0.370526232617916,0.503091297764145,0.160776660337385
"Probe_7397",1.33903230856005,0.193757718428499,0.202929531923908,FALSE,0.486983312867433,0.625943951781058,0.138960638913625,"Within","Equivocal",TRUE,0.517428210151487,0.340164209105565,0.0878245343923978
"Probe_7398",3.88800372227005,1.44731145330645e-05,3.79996140478287e-05,TRUE,0.177404690247398,0.517536118714577,0.34013142846718,"Within","Within",FALSE,0.911173874616972,0.355589633765583,0.121845981315471
"Probe_7399",2.3084634040071,0.00741994912738919,0.00991985910422302,TRUE,0.379744216931837,0.57805656686829,0.198312349936453,"Within","Within",FALSE,0.664224462132846,0.374994256023921,0.119734601043626
"Probe_7400",3.79975368654855,2.06926832676535e-05,5.20648363636836e-05,TRUE,0.599433824931505,0.687070794231219,0.0876369692997145,"Within","Equivocal",TRUE,0.372782206112074,0.265655668873673,0.0449862467771086
"Probe_7401",4.08547863172194,6.49885542092221e-06,1.87248636100939e-05,TRUE,0.514299476724637,0.639780095620952,0.125480618896315,"Within","Equivocal",TRUE,0.481028284123503,0.34776657165147,0.0885028074756045
"Probe_7402",1.94897340079565,0.0273589592970296,0.0327593710911805,TRUE,0.542583276492348,0.654793292610129,0.112210016117781,"Within","Equivocal",TRUE,0.44411278791666,0.209731516280758,0.0308808386807779
"Probe_7403",5.94424755158816,3.70210107014657e-09,2.87835670327998e-08,TRUE,0.50925837617779,0.637177493684934,0.127919117507144,"Within","Equivocal",TRUE,0.487694519803768,0.382059253224637,0.107566978892308
"Probe_7404",4.80255815191384,3.55944489882631e-07,1.48781637513074e-06,TRUE,0.574084537094908,0.672332375206195,0.0982478381112865,"Within","Equivocal",TRUE,0.404079507908665,0.488550553001591,0.159210429690974
"Probe_7405",3.81244563479314,1.96560432619286e-05,4.96829304353044e-05,TRUE,0.524605225700428,0.645169758521659,0.120564532821231,"Within","Equivocal",TRUE,0.467478977404011,0.293209124999562,0.0619965906573931
"Probe_7406",4.42160525458023,1.66285698122159e-06,5.75780808134565e-06,TRUE,0.305324413799365,0.55108003348274,0.245755619683375,"Within","Within",FALSE,0.76428004806958,0.340509410163954,0.104606764539552
"Probe_7407",2.77473793608597,0.00124525111104368,0.00196603780191612,TRUE,0.443935518080544,0.605476443763488,0.161540925682943,"Within","Within",FALSE,0.57591861927489,0.261386196719875,0.0545807237678167
"Probe_7408",5.83150078513655,5.78368375414584e-09,4.26357559168631e-08,TRUE,0.532217914708735,0.649210459080895,0.11699254437216,"Within","Equivocal",TRUE,0.457541451821866,0.377024378823647,0.101368734197448
"Probe_7409",3.11159360591378,0.000329550901571163,0.000599295384573485,TRUE,0.633967754967256,0.708047066504716,0.0740793115374595,"Equivocal","Equivocal",FALSE,0.331563844620022,0.207319280046912,0.025576625667326
"Probe_7410",1.98723108862904,0.02390693351771,0.0289518299981134,TRUE,0.571609941847777,0.670923448917099,0.0993135070693224,"Within","Equivocal",TRUE,0.407179865298011,0.208675213444222,0.0291693612826123
"Probe_7411",6.39365697694626,6.33087582357916e-10,6.36411699296819e-09,TRUE,0.678862323347495,0.736876107429463,0.0580137840819688,"Equivocal","Equivocal",FALSE,0.280555586803586,0.406505732296856,0.0886422412006314
"Probe_7412",6.20045192657558,1.34935196349772e-09,1.21290658028338e-08,TRUE,0.715683288006855,0.761856344636029,0.046173056629174,"Equivocal","Equivocal",FALSE,0.240958404145635,0.387127658009302,0.0727359215040405
"Probe_7413",2.33734455575436,0.00666035579409474,0.00897151321765567,TRUE,0.465608170494531,0.615575166495618,0.149966996001087,"Within","Equivocal",TRUE,0.546330147883162,0.245204921113082,0.046852965768
"Probe_7414",2.80833925526275,0.00109190229580769,0.00174954878579141,TRUE,0.461792883773919,0.613767002444287,0.151974118670368,"Within","Equivocal",TRUE,0.55152077821784,0.418241717751568,0.136927605688059
"Probe_7415",2.29360918697559,0.00784251817518133,0.0104283418417167,TRUE,0.388539585225183,0.581590241298211,0.193050656073029,"Within","Within",FALSE,0.652139198848679,0.283630642892379,0.0679569605845774
"Probe_7416",1.91753104793173,0.0305407786724052,0.0362771964663791,TRUE,0.608313401374038,0.692365302184157,0.084051900810119,"Within","Equivocal",TRUE,0.362024185549301,0.229655610165854,0.0330570844638841
"Probe_7417",2.06480889882813,0.0181281399246821,0.0224789494835702,TRUE,0.603830037324211,0.68968351070622,0.085853473382009,"Within","Equivocal",TRUE,0.367442408331898,0.269753225406803,0.0460017354140983
"Probe_7418",3.58838710340711,4.86420238350327e-05,0.000110623931595941,TRUE,0.596339872440546,0.685242078911031,0.0889022064704849,"Within","Equivocal",TRUE,0.376556076337008,0.227450458697998,0.0331677403056112
"Probe_7419",1.72015381520999,0.0597764247114332,0.0674195134208504,FALSE,0.441316116054974,0.604284344263115,0.162968228208141,"Within","Within",FALSE,0.579509604071813,0.155148526600853,0.0192850928182987
"Probe_7420",2.13622832114113,0.014002084874888,0.0177056986023243,TRUE,0.364890821055351,0.572252593077858,0.207361772022507,"Within","Within",FALSE,0.684562195479872,0.276845724158225,0.0661032753766475
"Probe_7421",3.86597365755844,1.58244872434654e-05,4.10511528733503e-05,TRUE,0.482211201489198,0.623594059837459,0.141382858348261,"Within","Equivocal",TRUE,0.523852147190739,0.234122651441089,0.0418553179753172
"Probe_7422",2.25020248237255,0.00921445300431678,0.0120895008256424,TRUE,0.310354626697219,0.552735779811626,0.242381153114407,"Within","Within",FALSE,0.757713991067568,0.210638873520426,0.0398926380307873
"Probe_7423",4.68847464192249,5.64423460081009e-07,2.2199642603529e-06,TRUE,0.803621452456864,0.82656463693781,0.0229431844809461,"Between","Between",FALSE,0.154560246836482,0.336447098606188,0.0398909194571428
"Probe_7424",3.85172628940472,1.67647837778784e-05,4.3155884907702e-05,TRUE,0.561705318863381,0.665337319178919,0.103632000315538,"Within","Equivocal",TRUE,0.419666668630445,0.220089948500294,0.0329888171161141
"Probe_7425",8.68729554497197,1.08801856413265e-13,3.7178339503053e-12,TRUE,0.671003938164805,0.731701553088154,0.060697614923349,"Equivocal","Equivocal",FALSE,0.289269068254457,0.453526288354274,0.112505600002926
"Probe_7426",2.4772522900937,0.0039260727970416,0.00554218361357582,TRUE,0.386409756512102,0.580727967679206,0.194318211167104,"Within","Within",FALSE,0.655067860365329,0.262089144800604,0.0581392138110598
"Probe_7427",5.28890616243391,5.0284616692764e-08,2.75015933924368e-07,TRUE,0.616576270985535,0.697353613803163,0.0807773428176279,"Equivocal","Equivocal",FALSE,0.352111699520058,0.381905830648687,0.0899474384795612
"Probe_7428",2.69982105422803,0.00166730005770543,0.00256261035565232,TRUE,0.482042064513109,0.623511141583125,0.141469077070016,"Within","Equivocal",TRUE,0.52408014969149,0.252213016366942,0.0485837518277467
"Probe_7429",2.66797657450348,0.00188657784113122,0.00286319915552634,TRUE,0.342375550040463,0.563850559556417,0.221475009515954,"Within","Within",FALSE,0.715123884346558,0.311318832492292,0.0851263097434238
"Probe_7430",6.2131538148452,1.2837118035236e-09,1.16117614427662e-08,TRUE,0.694754090381376,0.747508324316237,0.0527542339348612,"Equivocal","Equivocal",FALSE,0.263216431108684,0.448175245165132,0.10338399471524
"Probe_7431",2.29575949151107,0.00777994133924853,0.0103548619562074,TRUE,0.403249853748141,0.587660082674029,0.184410228925888,"Within","Within",FALSE,0.631886776266753,0.300797626240149,0.0753836887553428
"Probe_7432",4.28314659538269,2.91504676497301e-06,9.36113478323898e-06,TRUE,0.587804935897256,0.680240446831082,0.0924355109338267,"Within","Equivocal",TRUE,0.3870337214219,0.239969977715215,0.0374985774734188
"Probe_7433",3.60828522566344,4.48867170161904e-05,0.000103016907476935,TRUE,0.670086239895205,0.731100839090838,0.0610145991956331,"Equivocal","Equivocal",FALSE,0.290292619616111,0.228908859244884,0.0287253656407249
"Probe_7434",2.45528169727668,0.00426819899795872,0.0059809893138106,TRUE,0.546057558705921,0.656685447141831,0.110627888435909,"Within","Equivocal",TRUE,0.439639020788386,0.411545582242116,0.118266943064719
"Probe_7435",2.43490749732084,0.00461123816836828,0.00642024085104444,TRUE,0.461455155538511,0.613607567785,0.152152412246489,"Within","Equivocal",TRUE,0.551980664142521,0.232556258993814,0.0423510778135179
"Probe_7436",3.50075151043036,6.92681741689682e-05,0.000150786648824521,TRUE,0.600017670187889,0.687416813969818,0.087399143781929,"Within","Equivocal",TRUE,0.372071521077386,0.430894356402423,0.118224703240316
"Probe_7437",2.31378602541736,0.00727394624914235,0.00973840628437853,TRUE,0.415794495069083,0.592993166558453,0.177198671489371,"Within","Within",FALSE,0.614603432607301,0.409440577332158,0.137958563017459
"Probe_7438",6.62296031902235,2.59165688909491e-10,2.99607114625327e-09,TRUE,0.648522983435624,0.717199612511688,0.068676629076064,"Equivocal","Equivocal",FALSE,0.314701950594123,0.338007871651038,0.0658637725172223
"Probe_7439",7.31158833248082,1.83488779725849e-11,3.04796304936537e-10,TRUE,0.713304982781386,0.760205976448637,0.0469009936672513,"Equivocal","Equivocal",FALSE,0.243454626611671,0.312946381123702,0.0478625382416615
"Probe_7440",7.22873805631286,2.51623166747095e-11,4.01372683958151e-10,TRUE,0.502356740485011,0.633650393836901,0.13129365335189,"Within","Equivocal",TRUE,0.496860163345064,0.289659397762541,0.06241191071504
"Probe_7441",2.58932329118079,0.00255627437195927,0.00376330631809932,TRUE,0.511934496851638,0.638556346095317,0.126621849243678,"Within","Equivocal",TRUE,0.484152611624748,0.384979209188481,0.108814476404805
"Probe_7442",1.70033055496573,0.0638185701913779,0.071526492672628,FALSE,0.570020126674902,0.670021077418449,0.100000950743547,"Within","Equivocal",TRUE,0.409175826317546,0.166199422137365,0.0185529682786715
"Probe_7443",3.00928480618877,0.000494738970162611,0.000859877956905651,TRUE,0.690702339933579,0.744776134136228,0.054073794202649,"Equivocal","Equivocal",FALSE,0.267601311158887,0.26238752492193,0.0358204625702531
"Probe_7444",2.64968866363817,0.00202502017236572,0.00304768097336368,TRUE,0.475025142477114,0.620093408666963,0.14506826618985,"Within","Equivocal",TRUE,0.53355770881055,0.195104235209939,0.0293273186000151
"Probe_7445",4.26002437824217,3.20162575362382e-06,1.0113611500582e-05,TRUE,0.51747481191423,0.641430843139177,0.123956031224948,"Within","Equivocal",TRUE,0.47684209438266,0.445022957351179,0.144280402964374
"Probe_7446",2.05145489502161,0.0190180742501886,0.0234740471442639,TRUE,0.363170795470917,0.571593841754383,0.208423046283466,"Within","Within",FALSE,0.686909758977726,0.248499233256197,0.0533364844566303
